D:\major_project\data\IMG\center_2023_12_08_12_58_47_770.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_47_770.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_47_770.jpg, 0, 0, 0, 8.29698E-05
D:\major_project\data\IMG\center_2023_12_08_12_58_47_870.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_47_870.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_47_870.jpg, 0, 0, 0, 7.813484E-05
D:\major_project\data\IMG\center_2023_12_08_12_58_47_972.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_47_972.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_47_972.jpg, 0, 0, 0, 7.792678E-05
D:\major_project\data\IMG\center_2023_12_08_12_58_48_074.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_48_074.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_48_074.jpg, 0, 0, 0, 7.797496E-05
D:\major_project\data\IMG\center_2023_12_08_12_58_48_183.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_48_183.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_48_183.jpg, 0, 0, 0, 7.789127E-05
D:\major_project\data\IMG\center_2023_12_08_12_58_48_296.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_48_296.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_48_296.jpg, 0, 0, 0, 7.797774E-05
D:\major_project\data\IMG\center_2023_12_08_12_58_48_430.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_48_430.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_48_430.jpg, 0, 0, 0, 7.782126E-05
D:\major_project\data\IMG\center_2023_12_08_12_58_48_532.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_48_532.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_48_532.jpg, 0, 0, 0, 7.769002E-05
D:\major_project\data\IMG\center_2023_12_08_12_58_48_636.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_48_636.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_48_636.jpg, 0, 0, 0, 7.808774E-05
D:\major_project\data\IMG\center_2023_12_08_12_58_48_743.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_48_743.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_48_743.jpg, 0, 0.2621415, 0, 0.06208548
D:\major_project\data\IMG\center_2023_12_08_12_58_48_849.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_48_849.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_48_849.jpg, 0.3389641, 0.9449545, 0, 0.9208214
D:\major_project\data\IMG\center_2023_12_08_12_58_48_950.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_48_950.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_48_950.jpg, 0.3125151, 0.9732119, 0, 2.079668
D:\major_project\data\IMG\center_2023_12_08_12_58_49_050.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_49_050.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_49_050.jpg, 0.06761726, 1, 0, 3.236574
D:\major_project\data\IMG\center_2023_12_08_12_58_49_157.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_49_157.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_49_157.jpg, 0, 1, 0, 4.408922
D:\major_project\data\IMG\center_2023_12_08_12_58_49_264.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_49_264.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_49_264.jpg, 0, 1, 0, 5.801556
D:\major_project\data\IMG\center_2023_12_08_12_58_49_392.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_49_392.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_49_392.jpg, 0, 1, 0, 7.178167
D:\major_project\data\IMG\center_2023_12_08_12_58_49_492.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_49_492.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_49_492.jpg, 0, 1, 0, 8.313103
D:\major_project\data\IMG\center_2023_12_08_12_58_49_595.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_49_595.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_49_595.jpg, 0, 1, 0, 9.43699
D:\major_project\data\IMG\center_2023_12_08_12_58_49_700.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_49_700.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_49_700.jpg, 0, 1, 0, 10.54986
D:\major_project\data\IMG\center_2023_12_08_12_58_49_856.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_49_856.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_49_856.jpg, 0, 1, 0, 12.34736
D:\major_project\data\IMG\center_2023_12_08_12_58_49_960.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_49_960.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_49_960.jpg, 0, 1, 0, 13.33519
D:\major_project\data\IMG\center_2023_12_08_12_58_50_060.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_50_060.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_50_060.jpg, 0, 1, 0, 14.56145
D:\major_project\data\IMG\center_2023_12_08_12_58_50_166.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_50_166.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_50_166.jpg, -0.1823048, 1, 0, 15.83602
D:\major_project\data\IMG\center_2023_12_08_12_58_50_272.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_50_272.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_50_272.jpg, -0.3822545, 0.973551, 0, 16.58167
D:\major_project\data\IMG\center_2023_12_08_12_58_50_377.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_50_377.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_50_377.jpg, -0.4592655, 0.9640189, 0, 17.73333
D:\major_project\data\IMG\center_2023_12_08_12_58_50_485.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_50_485.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_50_485.jpg, -0.4666124, 0.9583673, 0, 18.85367
D:\major_project\data\IMG\center_2023_12_08_12_58_50_589.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_50_589.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_50_589.jpg, -0.2617271, 1, 0, 19.71295
D:\major_project\data\IMG\center_2023_12_08_12_58_50_699.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_50_699.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_50_699.jpg, -0.1346816, 1, 0, 20.84137
D:\major_project\data\IMG\center_2023_12_08_12_58_50_799.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_50_799.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_50_799.jpg, -0.2056266, 1, 0, 21.7776
D:\major_project\data\IMG\center_2023_12_08_12_58_50_905.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_50_905.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_50_905.jpg, -0.2888542, 0.9728728, 0, 22.93159
D:\major_project\data\IMG\center_2023_12_08_12_58_51_008.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_51_008.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_51_008.jpg, -0.2974068, 0.9728728, 0, 23.87718
D:\major_project\data\IMG\center_2023_12_08_12_58_51_111.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_51_111.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_51_111.jpg, -0.2974068, 0.9728728, 0, 24.79717
D:\major_project\data\IMG\center_2023_12_08_12_58_51_212.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_51_212.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_51_212.jpg, -0.2974068, 0.9728728, 0, 25.71902
D:\major_project\data\IMG\center_2023_12_08_12_58_51_312.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_51_312.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_51_312.jpg, -0.2974068, 0.9762261, 0, 26.63035
D:\major_project\data\IMG\center_2023_12_08_12_58_51_412.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_51_412.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_51_412.jpg, -0.2998558, 0.973551, 0, 27.53397
D:\major_project\data\IMG\center_2023_12_08_12_58_51_516.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_51_516.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_51_516.jpg, -0.2998558, 0.9774317, 0, 28.42682
D:\major_project\data\IMG\center_2023_12_08_12_58_51_619.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_51_619.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_51_619.jpg, -0.1442515, 1, 0, 29.34436
D:\major_project\data\IMG\center_2023_12_08_12_58_51_726.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_51_726.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_51_726.jpg, 0, 1, 0, 30.18846
D:\major_project\data\IMG\center_2023_12_08_12_58_51_834.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_51_834.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_51_834.jpg, 0, 1, 0, 30.19008
D:\major_project\data\IMG\center_2023_12_08_12_58_51_942.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_51_942.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_51_942.jpg, 0, 1, 0, 30.18973
D:\major_project\data\IMG\center_2023_12_08_12_58_52_042.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_52_042.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_52_042.jpg, 0, 1, 0, 30.19032
D:\major_project\data\IMG\center_2023_12_08_12_58_52_144.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_52_144.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_52_144.jpg, 0, 1, 0, 30.19031
D:\major_project\data\IMG\center_2023_12_08_12_58_52_248.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_52_248.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_52_248.jpg, 0, 1, 0, 30.19031
D:\major_project\data\IMG\center_2023_12_08_12_58_52_350.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_52_350.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_52_350.jpg, 0, 1, 0, 30.1901
D:\major_project\data\IMG\center_2023_12_08_12_58_52_452.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_52_452.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_52_452.jpg, 0, 1, 0, 30.18937
D:\major_project\data\IMG\center_2023_12_08_12_58_52_562.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_52_562.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_52_562.jpg, 0, 1, 0, 30.18988
D:\major_project\data\IMG\center_2023_12_08_12_58_52_667.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_52_667.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_52_667.jpg, -0.07149794, 1, 0, 30.18908
D:\major_project\data\IMG\center_2023_12_08_12_58_52_773.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_52_773.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_52_773.jpg, -0.07281662, 1, 0, 30.18973
D:\major_project\data\IMG\center_2023_12_08_12_58_52_874.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_52_874.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_52_874.jpg, 0, 1, 0, 30.19016
D:\major_project\data\IMG\center_2023_12_08_12_58_52_983.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_52_983.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_52_983.jpg, -0.0487036, 1, 0, 30.18995
D:\major_project\data\IMG\center_2023_12_08_12_58_53_090.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_53_090.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_53_090.jpg, -0.0694634, 1, 0, 30.18949
D:\major_project\data\IMG\center_2023_12_08_12_58_53_195.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_53_195.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_53_195.jpg, -0.1101918, 1, 0, 30.18753
D:\major_project\data\IMG\center_2023_12_08_12_58_53_303.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_53_303.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_53_303.jpg, -0.2031777, 1, 0, 30.1847
D:\major_project\data\IMG\center_2023_12_08_12_58_53_411.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_53_411.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_53_411.jpg, -0.2099971, 1, 0, 30.18636
D:\major_project\data\IMG\center_2023_12_08_12_58_53_511.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_53_511.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_53_511.jpg, -0.1180285, 1, 0, 30.19111
D:\major_project\data\IMG\center_2023_12_08_12_58_53_613.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_53_613.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_53_613.jpg, 0, 1, 0, 30.18963
D:\major_project\data\IMG\center_2023_12_08_12_58_53_716.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_53_716.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_53_716.jpg, 0, 1, 0, 30.19022
D:\major_project\data\IMG\center_2023_12_08_12_58_53_818.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_53_818.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_53_818.jpg, 0, 1, 0, 30.1903
D:\major_project\data\IMG\center_2023_12_08_12_58_53_921.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_53_921.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_53_921.jpg, 0, 1, 0, 30.19051
D:\major_project\data\IMG\center_2023_12_08_12_58_54_028.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_54_028.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_54_028.jpg, 0, 1, 0, 30.192
D:\major_project\data\IMG\center_2023_12_08_12_58_54_129.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_54_129.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_54_129.jpg, -0.01750737, 1, 0, 30.19038
D:\major_project\data\IMG\center_2023_12_08_12_58_54_231.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_54_231.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_54_231.jpg, -0.06682604, 1, 0, 30.19198
D:\major_project\data\IMG\center_2023_12_08_12_58_54_337.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_54_337.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_54_337.jpg, -0.07240219, 1, 0, 30.18965
D:\major_project\data\IMG\center_2023_12_08_12_58_54_442.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_54_442.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_54_442.jpg, -0.07240219, 1, 0, 30.19
D:\major_project\data\IMG\center_2023_12_08_12_58_54_543.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_54_543.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_54_543.jpg, -0.0749265, 1, 0, 30.19004
D:\major_project\data\IMG\center_2023_12_08_12_58_54_651.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_54_651.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_54_651.jpg, -0.0749265, 1, 0, 30.19011
D:\major_project\data\IMG\center_2023_12_08_12_58_54_759.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_54_759.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_54_759.jpg, -0.0749265, 1, 0, 30.19019
D:\major_project\data\IMG\center_2023_12_08_12_58_54_859.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_54_859.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_54_859.jpg, -0.07730012, 1, 0, 30.19017
D:\major_project\data\IMG\center_2023_12_08_12_58_54_960.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_54_960.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_54_960.jpg, -0.07730012, 1, 0, 30.19013
D:\major_project\data\IMG\center_2023_12_08_12_58_55_070.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_55_070.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_55_070.jpg, -0.07730012, 1, 0, 30.19025
D:\major_project\data\IMG\center_2023_12_08_12_58_55_178.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_55_178.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_55_178.jpg, -0.07730012, 1, 0, 30.19018
D:\major_project\data\IMG\center_2023_12_08_12_58_55_303.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_55_303.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_55_303.jpg, -0.07963607, 1, 0, 30.19016
D:\major_project\data\IMG\center_2023_12_08_12_58_55_404.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_55_404.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_55_404.jpg, -0.07963607, 1, 0, 30.19013
D:\major_project\data\IMG\center_2023_12_08_12_58_55_507.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_55_507.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_55_507.jpg, -0.08219808, 1, 0, 30.1901
D:\major_project\data\IMG\center_2023_12_08_12_58_55_609.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_55_609.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_55_609.jpg, -0.08219808, 1, 0, 30.19014
D:\major_project\data\IMG\center_2023_12_08_12_58_55_710.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_55_710.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_55_710.jpg, -0.08219808, 1, 0, 30.19015
D:\major_project\data\IMG\center_2023_12_08_12_58_55_813.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_55_813.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_55_813.jpg, -0.08502386, 1, 0, 30.19016
D:\major_project\data\IMG\center_2023_12_08_12_58_55_916.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_55_916.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_55_916.jpg, -0.08758586, 1, 0, 30.19007
D:\major_project\data\IMG\center_2023_12_08_12_58_56_022.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_56_022.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_56_022.jpg, -0.08758586, 1, 0, 30.19017
D:\major_project\data\IMG\center_2023_12_08_12_58_56_129.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_56_129.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_56_129.jpg, -0.08758586, 1, 0, 30.19013
D:\major_project\data\IMG\center_2023_12_08_12_58_56_238.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_56_238.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_56_238.jpg, -0.08758586, 1, 0, 30.19012
D:\major_project\data\IMG\center_2023_12_08_12_58_56_346.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_56_346.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_56_346.jpg, -0.08758586, 1, 0, 30.19013
D:\major_project\data\IMG\center_2023_12_08_12_58_56_447.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_56_447.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_56_447.jpg, -0.08758586, 1, 0, 30.19014
D:\major_project\data\IMG\center_2023_12_08_12_58_56_555.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_56_555.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_56_555.jpg, -0.08758586, 1, 0, 30.19015
D:\major_project\data\IMG\center_2023_12_08_12_58_56_656.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_56_656.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_56_656.jpg, -0.08758586, 1, 0, 30.19015
D:\major_project\data\IMG\center_2023_12_08_12_58_56_760.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_56_760.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_56_760.jpg, -0.08758586, 1, 0, 30.18966
D:\major_project\data\IMG\center_2023_12_08_12_58_56_866.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_56_866.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_56_866.jpg, -0.08758586, 1, 0, 30.19012
D:\major_project\data\IMG\center_2023_12_08_12_58_56_970.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_56_970.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_56_970.jpg, -0.08415727, 1, 0, 30.1895
D:\major_project\data\IMG\center_2023_12_08_12_58_57_076.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_57_076.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_57_076.jpg, -0.08415727, 1, 0, 30.19019
D:\major_project\data\IMG\center_2023_12_08_12_58_57_186.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_57_186.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_57_186.jpg, -0.08415727, 1, 0, 30.19018
D:\major_project\data\IMG\center_2023_12_08_12_58_57_296.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_57_296.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_57_296.jpg, -0.08065336, 1, 0, 30.19022
D:\major_project\data\IMG\center_2023_12_08_12_58_57_399.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_57_399.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_57_399.jpg, -0.07379621, 1, 0, 30.19027
D:\major_project\data\IMG\center_2023_12_08_12_58_57_502.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_57_502.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_57_502.jpg, -0.06211647, 1, 0, 30.19037
D:\major_project\data\IMG\center_2023_12_08_12_58_57_606.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_57_606.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_57_606.jpg, -0.05345085, 1, 0, 30.19037
D:\major_project\data\IMG\center_2023_12_08_12_58_57_709.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_57_709.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_57_709.jpg, -0.04938179, 1, 0, 30.19035
D:\major_project\data\IMG\center_2023_12_08_12_58_57_820.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_57_820.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_57_820.jpg, -0.02877267, 1, 0, 30.19046
D:\major_project\data\IMG\center_2023_12_08_12_58_57_924.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_57_924.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_57_924.jpg, 0, 1, 0, 30.19038
D:\major_project\data\IMG\center_2023_12_08_12_58_58_025.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_58_025.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_58_025.jpg, 0, 1, 0, 30.1903
D:\major_project\data\IMG\center_2023_12_08_12_58_58_135.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_58_135.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_58_135.jpg, 0, 1, 0, 30.19028
D:\major_project\data\IMG\center_2023_12_08_12_58_58_236.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_58_236.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_58_236.jpg, 0, 1, 0, 30.19031
D:\major_project\data\IMG\center_2023_12_08_12_58_58_344.jpg, D:\major_project\data\IMG\left_2023_12_08_12_58_58_344.jpg, D:\major_project\data\IMG\right_2023_12_08_12_58_58_344.jpg, 0, 1, 0, 30.19028
